LTE/5g Category,Time,Packet Loss Rate,Packet delay,IoT,LTE/5G,GBR,Non-GBR,AR/VR/Gaming,Healthcare,Industry 4.0,IoT Devices,Public Safety,Smart City & Home,Smart Transportation,Smartphone,slice Type
1,0,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
17,14,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
10,21,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
3,15,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
5,1,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
11,12,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
16,12,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
22,7,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
15,11,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
10,18,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
1,3,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
21,9,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
18,17,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
3,13,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
16,4,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
19,18,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
3,14,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
4,8,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
5,20,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
5,5,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
22,8,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
3,20,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
8,20,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
2,10,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
21,6,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
5,9,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
22,5,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
1,11,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
3,17,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
14,3,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
4,4,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
20,9,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
22,19,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
7,0,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
17,15,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
1,19,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
3,7,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
20,15,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
12,23,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
13,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
20,21,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
6,21,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
21,1,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
16,18,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
4,17,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
8,16,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
5,16,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
7,16,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
18,5,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
6,14,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
20,14,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
15,12,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
1,18,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
18,21,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
20,14,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
20,21,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
16,22,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
13,12,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
2,6,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
21,23,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
12,23,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
16,15,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
13,20,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
12,9,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
9,1,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
8,6,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
22,23,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
9,19,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
1,11,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
22,10,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
15,6,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
5,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
20,22,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
22,5,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
9,14,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
10,13,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
9,22,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
4,2,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
3,23,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
11,3,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
14,6,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
10,9,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
1,13,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
1,18,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
4,14,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
6,4,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
14,3,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
2,22,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
12,13,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
2,4,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
5,0,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
16,13,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
17,0,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
11,17,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
18,21,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
3,14,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
1,12,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
15,9,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
4,0,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
12,2,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
12,8,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
7,9,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
22,15,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
7,19,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
3,6,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
16,5,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
1,22,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
13,17,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
18,14,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
3,2,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
19,22,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
1,8,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
16,10,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
11,15,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
3,6,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
16,16,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
2,14,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
9,5,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
8,6,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
16,22,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
20,11,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
13,21,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
11,16,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
15,6,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
3,13,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
18,2,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
7,11,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
7,0,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
5,22,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
21,8,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
15,21,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
4,15,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
20,14,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
1,17,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
14,20,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
19,9,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
19,14,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
7,6,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
12,13,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
7,13,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
1,5,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
8,23,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
10,7,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
17,16,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
13,18,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
19,12,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
11,6,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
1,0,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
7,8,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
5,4,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
9,11,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
16,4,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
2,22,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
10,22,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
15,18,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
13,11,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
13,19,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
18,16,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
12,22,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
13,4,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
13,10,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
1,17,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
11,1,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
9,11,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
14,15,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
10,2,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
12,23,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
15,7,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
3,13,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
16,23,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
3,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
10,23,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
20,23,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
16,11,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
2,15,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
16,1,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
5,6,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
11,16,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
18,3,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
14,4,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
4,9,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
14,13,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
6,18,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
5,18,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
4,20,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
6,3,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
7,11,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
13,3,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
4,16,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
13,14,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
9,11,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
5,20,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
13,21,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
15,21,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
18,1,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
17,2,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
13,6,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
12,21,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
16,17,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
18,0,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
3,10,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
19,2,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
18,18,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
18,2,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
11,15,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
10,16,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
17,6,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
21,15,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
21,1,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
8,8,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
16,13,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
7,3,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
1,5,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
14,22,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
11,17,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
5,1,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
10,14,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
2,16,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
2,10,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
7,12,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
18,15,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
21,6,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
1,8,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
11,9,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
13,8,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
11,11,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
9,6,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
3,3,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
8,20,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
22,3,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
2,1,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
13,6,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
4,14,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
14,0,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
19,20,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
6,16,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
7,18,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
10,7,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
4,15,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
13,11,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
14,23,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
1,15,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
17,17,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
15,22,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
15,22,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
14,14,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
13,8,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
3,16,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
19,16,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
15,19,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
22,3,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
16,11,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
1,0,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
19,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
3,2,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
17,13,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
4,9,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
14,0,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
10,7,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
19,4,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
10,3,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
11,2,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
9,18,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
14,22,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
1,2,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
20,1,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
19,0,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
8,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
5,19,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
5,5,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
2,19,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
7,7,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
3,18,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
6,17,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
2,20,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
1,16,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
14,18,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
7,11,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
16,3,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
18,14,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
17,12,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
19,12,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
19,2,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
12,9,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
1,16,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
6,5,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
8,12,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
5,3,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
8,12,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
8,17,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
1,13,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
12,19,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
10,6,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
20,6,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
9,15,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
8,0,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
2,17,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
3,6,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
11,18,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
1,21,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
13,6,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
1,0,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
1,13,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
13,15,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
12,7,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
8,15,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
8,0,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
11,20,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
18,7,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
16,7,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
21,17,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
12,2,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
5,3,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
22,7,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
15,17,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
3,6,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
8,5,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
3,6,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
6,17,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
1,7,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
1,7,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
8,19,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
18,5,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
9,6,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
2,11,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
4,15,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
5,18,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
3,13,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
14,22,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
14,5,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
5,3,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
4,10,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
6,6,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
8,4,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
9,22,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
19,14,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
17,6,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
19,4,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
21,1,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
10,9,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
2,22,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
17,1,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
16,3,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
17,8,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
1,15,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
14,2,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
10,18,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
19,14,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
7,11,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
6,5,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
4,20,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
10,16,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
18,23,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
15,16,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
12,22,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
19,3,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
2,22,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
19,22,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
14,12,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
21,16,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
10,23,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
11,1,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
20,10,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
19,6,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
4,8,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
9,15,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
12,22,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
15,4,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
12,6,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
22,6,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
13,11,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
9,8,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
